Date,Close,기사날짜,기사제목
2019-01-16,2106.100098,2019.01.15,"[' 하락 출발 JP모건 실적 부진 실망감 ', ' 중국 경기 활성화 의지에 코스피 2100선 접근', '인생 역전의 기회가 있는 주식시장', '“경제 진작” 의지 보인 中 원·달러 환율 하락', '우리 코스피가 달라졌을까  코스피 2090선 회복', '브렉시트 합의안 부결 가능성  국내 증시 영향 제한적 ', ' 中경제 둔화 우려에 약세', ' 10 대 순익성장률   문제는 시장의 눈높이 ', '불안한 어닝시즌 美증시 반등에 제동  변동성 커질 듯  종합 ', '3대 지수  中경제지표 부진·실적우려에 하락   다우  0 36 하락', ' 핀테크 상장 1호’ 웹케시  내실·성장 잡는다', '남북경협株  2차 북미정상회담 조짐에 들썩  옥석 가려야 ', ' 신성장 동력 찾아라  상장사 지분투자·M amp;A금액 늘었다', '어닝쇼크 현대차  작년 4분기 실적도 기대치 밑도나', '오너일가 지분 많은 기업 기피하는 애널리스트들', '격화되는 초대형 IB 전쟁···고래싸움 속 다크호스는 ', ' 적재적소에 돈 풀것  中 경기부양 신호에 일제히 상승', '코스피  기관·외인 쌍끌이 매수에 2100 코앞 코스닥도 690 회복', 'R의 공포 선반영된 증시  글로벌 기업익이 회복의 키', '셧다운·브렉시트 지속되는 변동성']"
2019-01-17,2107.060059,2019.01.16,"['현대차·기아차 주가 오르막길도 거뜬', '장외주식시장 거래대금 2 6배 증가', ' 그래도 G2 저력   美·中 주목하라 ', '상저하고라더니 슬금슬금 오른 코스피', '코스피 2100선 탈환  아는 악재는 불확실성이 아니다 ', '브렉시트 혼란 없었다 원·달러 환율 소폭 내려', '야놀자 해외진출 상장 앞당겨지나', '브렉시트 합의안 부결에도 시장 차분 “노딜 브렉시트만 아니길”', 'R의 공포 완화된 미국 증시 5G·유틸리티 주목', ' 브렉시트    진정한 와일드카드는 무역협상 ', ' 브렉시트 부결에도 中훈풍에 상승', '“신흥국으로 향하는 유동성  한국 증시 수급 개선 효과 반영할 것”', '3대 지수  넷플릭스 랠리·中경기부양 기대감에 상승   나스닥  1 71 ↑', '덱스터  CJ ENM 피인수설 부인에도 주가 뜨는 이유', '2차 북미 정상회담 임박에 남북경협주 다시 들썩', '中 잇단 경기 부양책에도 보합세', '브렉시트 여파 제한적 외인매도로 약세 마감', ' 코스피  외국인 사자 행렬에 2100선 회복', '외국인 나홀로 매수에도 2100 올라선 코스피', '달러 약세·저가 매수세 유입에 韓 증시 방긋']"
2019-01-18,2124.280029,2019.01.17,"[' 7일째 사자 돌아온 외국인 선택은 전기전자', '수소차주 날개 달았다 한달 새 최대 240  급등', '미·중 관계개선 의구심 원·달러 환율 상승', '외국인의 귀환 韓 증시 반등 기지개', '국민연금 주주권 행사  꼭두각시’ 이사회 혁신 가능할까 ', '불 붙은 증권거래세 개편 논의 증시 활성화 두고 갑론을박', '내부통제 감사 기준 모호   언제나 나오려나', '매일 주가 1 씩 올랐다   정의선의 현대차  3가지 반전', ' 돌아온 어닝시즌   기대와 우려의 교차 ', '3대 지수  대형은행주 호실적에 상승   다우  0 59 ↑', ' 실적 호조에 상승 무드', '英 브렉시트 합의부결  선진국채권 주목·신흥국채권 신중 ', ' 36조원  불붙는 해외주식 투자 증권사 경쟁 치열', '반도체도  MLCC도 국내 애널리스트는 왜 자꾸 틀릴까', '커지거나 내놓거나  증권업계  부익부 빈익빈’', '국고채 금리 보합세 마감', '외국인  코스피에 러브콜 7거래일 연속 샀다', '美 화웨이 기소 움직임에 하락', '쌀 때 자사주 사면  누이 좋고 매부 좋고’', '美에서 EU·日로 하단지지력 확보한 글로벌 시장']"
2019-01-21,2124.610107,2019.01.20,"[' 中 4분기 GDP·브렉시트 플랜B  코스피 2100선 안착 달렸다', '중국이 지핀 훈풍 지속  기업실적이 변수', '코스피  2100선 안착 시도   4분기 실적 시즌 주목', ' 경제지표·기업실적 발표 줄이어', ' lt;뉴욕증시 주간전망 gt; 미·중 협상 기대↑ 실적 발표 봇물']"
2019-01-22,2117.77002,2019.01.21,"[' 코스피  강보합 숨고르기 브렉시트 대체안 주목', '추운 겨울 보내는 제약·바이오주  봄에는 따뜻해지나', '中 위안화 변동 따라 원·달러 환율 상승', '코스피  2300   여전히 많은 하방 요인 남아있어 ', ' 성과보수 폐지’ 맥쿼리인프라  주당 배당금 최대 800원 달할듯', '현대제철·한온시스템  수소차’ 수혜주 급부상', '사모재간접펀드  올해도 개미 발길  부쩍’', ' 1월 증시 랠리  위험자산선호 방향타 美中 손에 ', '유튜브 탄 와이지  에스엠 JYP  맹추격’', '삼성전자  이번엔 치킨게임도 어렵다 ', '돌아온 외국인  투자심리 기지개', ' 따로 노는 코스닥지수와 코스닥150', '중국펀드  반짝 올랐는데  팔아야 할까', '1등 금융그룹 경쟁 격화 4대 지주 몸 불리기 나선다', ' 황금돼지해  반짝반짝 빛나는 금 투자 성공법', ' 외국인 러브콜 계속될까   中GDP 발표 등 변수 주목', '정부 픽 수소차냐  재계 픽 로봇이냐 연초 핫 테마주 시선집중', '증시는 오르는데 공매도 몰리는 종목은 몸살', '코스피  매매공방에 힘겹게 2120선 지켜', '美·中 화해무드 기대 여전 中 GDP 확인 후 상승']"
2019-01-23,2127.780029,2019.01.22,"[' 하락 출발 글로벌 경제 성장 둔화 우려', '기관 투자가에 미운털 박힌 엔터株 왜 ', '키즈산업의 眞株를 찾아라', '공매도 단골이던 한샘  턴어라운드 본격화', ' 日·유럽 주식 주목 무역분쟁 완화 수혜 ', '코스피 주춤에도 담담한 증권가 외국인 러브콜 여전', '경제둔화 우려 환율 한달만에 1130원대 올라', '주주행동주의 개막  SRI펀드 이번에는 뜰까', '중소회계법인  뭉쳐야 산다’ 합병의 계절', '“정족수를 채워라” 3월 주총 상장사들의 지상과제', '“방망이 짧게 잡고 ” ETN 양방향 투자 인기', '배당금 재투자하는  TR ETF’ 줄줄이 상장', '“최악도 각오했는데 ” 올 증시 뜻밖 선전', '2100선에서 멈춰선 코스피  관건은 G2 무역협상 ', ' 낙관보다는 보수적인 대응 필요 ', '삼바 가처분신청 인용 증선위 제재  올스톱 ', '코스피  글로벌 경기둔화 우려에 2110선 후퇴', 'IMF 성장률 하향 전망에   줄줄이 하락세', ' 코스피  경기 둔화 우려에 발목   2110대로 후퇴', '韓 주식반등  약 달러·美中 협상 타결이 선결조건']"
2019-01-24,2145.030029,2019.01.23,"['中경기부양 소식에  안도’ 원·달러 환율 하락', ' 42 7조원 푼 중국 덕에 코스피는 상승 전환', '자보손해율 고공행진에 손해보험주 내리막길 계속', '출렁였던 여행사주  상반기에는 비행기 탈까', '미중 무역협상 우려 재부각  경기방어주 단기 접근 ', ' 글로벌 성장둔화·무역전쟁 관망세 짙어지나 ', '뉴욕증시  글로벌 경제둔화 공포에 하락   다우  1 22 하락', ' 글로벌 성장 둔화 우려 팽배', '손보주  차보험료 인상에도 주가는 후진', '수소경제 엔진 달고 시동 거는 수소차 관련주', '내일 금통위  동결 유력 한은 올해 성장률 전망치 낮출까', '한국 가계부채 증가속도 세계 2위 GDP 비율은 최고', '브릭스 다시 뜨나 펀드 수익률 꿈틀', '수수료 바라기는 옛말 이자수익 비중 늘리는 증권사', '중국 경기부양책   신 경제株’ 반등 찬스 잡나', '단기물  약세’ 장기물  강세’ 혼조 마감', '日 무역적자·금리동결 악재  증시 하락', '코스피  기관 나홀로 매수에도 2120선 재진입', '정부가 만든 GDP 서프라이즈  1Q까지 성장률 둔화', '반등한 글로벌 증시 韓 증시에 쏠리는 눈']"
2019-01-25,2177.72998,2019.01.24,"[' 다우 강보합 출발 로스 美·中 무역협상 발언', ' 반등엔 성공했지만 상승까진 갈 길 먼 주가 ', '주문실수 직권취소 도입  시장충격 막는다', '3개월 새 44  오른 현대위아 이번엔 더 달릴까 ', '外人  러브콜에 코스피 2140선 회복  실적보단 밸류에이션 ', '弱위안에 연동 원·달러 환율 상승', 'SK하이닉스 전자투표제 도입', ' 반도체 투톱’ 둘 다 어닝쇼크라도 ', '다시 뛸 준비된 건설주  제2의 건설 붐 기대 ', '경기둔화 우려에도 오르는 韓 증시  배당주 주목 ', ' 실적 모멘텀    악재가 첩첩산중 ', '호재 반영된 증시 박스권 시작되나', ' 월가 CIO들의 시장을 보는 시각은', '짐 로저스 “北개방땐 한반도 엄청난 기회 20년간 주목받을 것”', ' 美기업 호실적에 상승', ' 한미 금리역전에 달러 투자 부각   美 우량 회사채로 수익 노려볼만 ', ' 상하이 나스닥 개설 승인에 中 증시 상승', '코스피  외국인 사자에 2140선 회복', ' 반도체 웃고 증권주 날고   코스피 석달만에 2140선 탈환', '증시 주변보다 개별 이슈에 주목  시장 경계감은 여전']"
2019-01-28,2177.300049,2019.01.27,"[' 이번주 코스피 2200선 진입 시도   美 금리동결·기업 실적 주목해야', '베어마켓 랠리 지속되나  무역협상 이 변수', ' 美FOMC·미중 2차 무역협상에 주목', '반등 시작한 코스피 은행株·종이목재株 저평가 매력↑', ' lt;뉴욕증시 주간전망 gt; FOMC·무역협상·애플 실적 빅이벤트 봇물']"
2019-01-29,2183.360107,2019.01.28,"[' 하락 출발 연준 회의·미중 무역협상 관망', ' 경기민감주  수출주 중 대형주 중심의 2차 반등 예상 ', '미·중 회담 앞두고 强위안 원화도 동반 강세', '수주확대 기대감에 꿈틀 조선주 순항 준비 끝났나', ' 어닝쇼크 현대건설  올해 1조 클럽이 목표라는데 ', '초고가 명품의 승리  럭셔리펀드’ 高高', '국민연금  투자기업  비공개 대화’ 공정공시 위반  자가당착’', '외국인 한국주식 더 담는다 저평가·낙폭과대주 관심', '베어마켓 랠리 지속되나 설 연휴 앞두고 차익실현 전망', ' 이번주 FOMC 주목 저배당·중형주 관심 ', '5000억 날려버린 삼양식품의 오너 리스크', '어닝쇼크 대형株  상반기  신무기’ 장착 힘 받을까', '국민연금 주요 투자기업 5곳중 1곳꼴 작년 짠물배당', '주요증시 약세  中 공업이익지표 2개월째 하락', '채권시장 조정 국면 지속 국고채 상승마감', '코스피  외국인 사자에도 기관 팔자에 소폭 하락', '수주확대 기대감에 꿈틀 조선주 순항 준비 끝났나', ' 중국 경기 둔화 우려에 코스피 주춤', 'IPO시장  바이오’지고 웹케시·노랑풍선 뜬다', '美셧다운 잠정 종료  증시 단기 변동성 확대 가능성']"
2019-01-30,2206.199951,2019.01.29,"[' 보합권 혼조 신중하게 실적·무역협상 관망 ', ' 보합권 혼조 신중하게 실적·무역협상 관망 ', '증선위  삼성바이오 집행정지 인용 결정에 30일 즉시항고장 제출 ', ' 더 간다  vs  지켜봐야  연초 랠리 반도체 주가 엇갈린 시선', '韓 증시  또 애플 쇼크 올까', ' 뒷심 발휘한 코스피 1월에만 3 4조원 산 외국인', '외국인 매수세 지속 원·달러 환율 하락', '최대 실적의 그늘    증권株  숨고르기 들어간 이유', '상장 초읽기 현대오토에버 시총 최소 1조', '코스피 단기조정 가능성  수급 소외주·실적상향 업종 대응 ', '거래소  이젠 종목 추천까지  금융 반도체株', ' 차이나 리스크에 약세', '주가 방향성  올해 실적에 좌우  실적 상향 종목에 주목해야', '“현 주가 반등은 비관의 완화  추가 상승 위해  서베이 지표’ 살아나야”', '美 월가  운명의 한주  애플  실적발표 앞두고 초긴장', '수빅조선소 지분가치 반영땐  한진重 자본잠식 빨간불', '예타 면제 발표 철강·철도·건설 관련주 빛 볼까 ', '중국발 악재 뒤 나온 中부양책  증시 혼조', '코스피  외인 매수세에 막판 반등 2180선 회복', '불안과 기대 속 엇갈린 지표 증시 불확실성은 여전']"
2019-01-31,2204.850098,2019.01.30,"[' 상승 출발 실적 안도 속 연준·무역회담 주시', '코스피  비둘기 날개 달고 2200선 안착할까', '美 FOMC 앞두고 관망세 원·달러 환율 0 2원 하락', ' 연기금의 코스닥 쇼핑 시작되나 ', '美 불안변수 완화 국내증시 훈풍분다', '정부가 준 새해선물 예타 면제 수혜주 날았다', ' 한국주식  앞으로 점점 오른다', '코넥스  개인투자자 문턱 완화 기관 탈출  발판’ 되나', '대우건설  푸르지오의 배신 나홀로 주가하락', '여행주 새내기 노랑풍선   상장 첫날  폭등’', '  중국의 고통은 미국에도 고통 ', '코스피 시장의 외국인 매수세  당분간 더 이어진다', ' 韓·美 OTT시장 확대 콘텐츠 기업들 몸값 상승 ', ' 애플 실적 변수에 혼조···다우↑·나스닥하락', ' 미중 무역협상 앞 관망세', '과연 주가에 호재일까  자사주 매입의 두 얼굴', '잇단 기업 실적 부진에 하락', ' 美中 무역협상 기대감에 코스피 2200선 회복', '외국인이 이끈 韓 증시 상승  지속될 수 있을까', '외국인 바이 코리아 지속될까']"
2019-02-01,2203.459961,2019.01.31,"['현대重그룹  6500억 들여 2兆 대우조선 인수  득  될까 ', ' 외국인 매수  이번엔 주가 끌어올리기 힘들다 ', '삼바  시련 딛고 2년 연속 흑자 성공', ' 현대重 하락 대우조선 ↑ 주가  희비’', '비둘기에 웃은 하루', ' 기관·개인 팔자에 식어버린 비둘기 연준 효과', ' 단기 바닥 확인했다 코스피 상반기 2300 무난 ', ' 비둘기’ 美 연준 원·달러 환율 연저점', '2200까지 끌어올린 외국인 코스피 얼마나 갈까', '넷마블·카카오  넥슨 인수전 참여 넥슨 해외 매각 막는다 종합 ', '미국 기준금리 동결  코스피  힘 받는다 ', '삼성전자 덮치는 삼각파도   인텔  애플 LG전자', '해외 모의투자 해보니  원자재 ETF 수익 쏠쏠', ' 비둘기 연준에 강세장', ' 비둘기 연준이 다시 황소를 불러올까 ', '美FOMC  인내심 삽입  상반기 금리인상 없다 ', '미국 증시 급등  기대감 커지는 코스피', '  땡큐 제롬    연준 비둘기 선언에 美증시 급등', '코스피 2200선 기관·개인 매도에도 외국인이 지켰다', '비둘기로 선회한 FOMC  위험자산 선호 지속될 것']"
2019-02-07,2203.419922,2019.02.06,"['경영개입 시동 건 국민연금 다음 타깃 어딘가', '여전한  올빼미 공시  연휴 직전 쏟아져', ' 줄잇는 빅 이벤트   더 오를까 쉬어갈까', '불안한 반도체주', '토요타 실적 충격 日 증시 혼조 마감', '주가 뚝 코스닥 투자자들  대주주 매도가 무서워요 ', '고액 자산가가 꼽은 올해의 투자 키워드는  달러 채권’', '외국인 1월 코스피 4조원 쇼핑 45개월 만에 최대 종합 ', '1월 나란히 하락한 SM·JYP·YG  2월은 다를까', '韓 주식 4조 사들인 외국인 MSCI 中 A주 편입이 변수', '1월 개인이 사들인 통신주 반등은 언제 ', '中 인프라 확대에 기대볼까  철강·건설株  기대감 ', '한달간 내달린 韓증시 2월 글로벌 정치 이벤트 주목', '연초 랠리 기대감  레버리지 ETF 훨훨', ' 더 오를 수 있을까 묻는 월가 투자자들', '트럼프 국정연설 기대감  S amp;P  닷새째 UP', '주종목 분화된 배터리 시장  LG화학은 전기차  삼성SDI는 IT ', ' 트럼프 국정연설 기대에 5일째 랠리', ' 펀더멘탈 이상 무  반등노리는 엔터주', ' 빚 내서 주식 투자  신용거래융자 잔액 증가']"
2019-02-08,2177.050049,2019.02.07,"[' 위험 자산 선호 심리  당분간 계속된다 ', ' IT부품이 달군 코스닥 코스피는 숨고르기', '일주일새 1  오른 달러 가치 원·달러 환율 상승', '성장잠재력·탄탄한 수익모델 상장 임박  셀리드’ 제2 신라젠 될까', '파생시장 개미 문턱 낮추기 “시장활성화” vs “투기조장”', '2차 북미정상회담에 경협주 들썩  관건은 핵사찰 ', '“韓 증시  연휴기간 주요국 상승분 반영할 것”', ' 무더기 상장폐지 악몽  갈림길에 선 위기의 코스닥 기업', '  지금까진 좋았죠 그럼 상반기 실적은요  ', '글로벌 증시 상승 이어지나 국내시장도 흐름 반영', ' 미중 무역협상 관심 속 약세', ' 5일 랠리 끝 하락 상반기 실적 우려', '수소차보다 전기차주   지금 올라타세요 ', '삼성전자  18년 만에 갈아치운 증시 신기록', '7부 능선 넘은 어닝시즌 게임株 눈높이 올라가고 아이폰부품株 낮아지고', ' 저평가 고배당  쌍용양회 올해 얼마나 오를까', '소프트뱅크  호실적에 17 7  급등', '코스피  나흘째 2200선 외인 사고 기관 팔고', '숨고르는 증시 “美·中 회담이 변곡점”', '단기급등 글로벌 증시 숨고르기 들어가나']"
2019-02-11,2180.72998,2019.02.10,"[' 외국인 매수세에 북미회담도 순풍   코스피 2200선 안착 기대해볼만', '코스피 2200선 회복에 촉각 종목별 순환매 전망도', ' 미중 무역협상 등 대외 이벤트 주목', ' lt;뉴욕증시 주간전망 gt; 다시 안갯속 미·중 무역협상 촉각']"
2019-02-12,2190.469971,2019.02.11,"[' 상승 출발 무역회담·셧다운 모면 노력 주시', ' 中증시 강세 덕에 간신히 살아난 코스피', '개인이 지킨 코스피 중국발 훈풍에 2180선 회복 ', ' 지금은 가치투자 할 때 ', '中 위안화 따라 소폭 하락한 원화 가치', '中  춘제효과’  늘 훈풍이었는데 올해는 한풍 ', 'LG 풀무원 한진칼이 금융업  지주사 업종 분류 바뀐다', '봇물 터진 대기업 회사채 발행 IB 인수경쟁 불꽃', '비상장 벤처기업에만 차등의결권    “실효성 낮다”', '주주 질책에도    짠물배당’ 기업들  늘리는 시늉만', '코스닥 최대주주 변경 여전히 밥먹듯', '속도조절에 들어간 증시 2차 북미회담 변곡점', '미·중 관계 어디로 가나 위안화에 쏠리는 눈', '2월엔 코스피보다 코스닥 랠리  770선까지 오를 것', '이번 주 미·중 고위급 협상에 쏠리는 눈  ', 'ELS 투자  이것만 조심하자', '제약·바이오주  쨍하고  해뜰날’ 올까', '삼성 퀀텀닷 OLED 대형패널 투자 가능성 주목 7년만에 재도전', '춘제 효과 본 中증시 1 2  랠리', '기간 조정 국면  종목별 장세 전개 전망']"
2019-02-13,2201.47998,2019.02.12,"[' 상승 출발 2차 셧다운 모면·무역협상 낙관', ' 美·中 인프라 투자 확대  5G 관련주 수혜 ', '승승장구 폴더블폰 관련株  기세 이어갈까', '형님에 관심 쏠린 사이 슬그머니 오른 기아車', 'KB 등 7곳 출사표 롯데캐피탈 흥행예감', '美Fed  긴축 멈췄는데 달러 가치 이상 강세', '달러·위안 환율 따라 소폭 상승한 원화 가치', '美 셧다운 우려 해소에 코스피 2190선 회복', '전방산업 불어닥친 한파에 얼어붙은  IT부품株’', '대형 M amp;A에 뒤따르는 공매도 급증 왜 ', '신작효과에 中 판호발급 기대감 ↑   펄어비스 등 중형게임주 매력 발산', '실적에 웃고 신작에 우는 엔씨소프트 주가', '종목장세 예상되는 증시 한샘·HDC 주목', '美·中 무역협상 눈치싸움 돌입   그걸 지켜보는 韓', '무역협상·워싱턴 정국 경색 불확실성에 투자자 갈팡질팡', ' 미·중 무역협상 주시 속 혼조', '올들어 IPO 잇따라 흥행  공모주시장 봄날오나', '무역협상·셧다운 해소 기대  日 급등', ' 美셧다운 우려 완화에 한숨 돌린 코스피   소폭 상승 마감', '증시 관망세 지속  규제 샌드박스 영향 주목']"
2019-02-14,2225.850098,2019.02.13,"[' 상승 출발 무역협상 낙관·금리 전망 불변', '미·중 무역협상 기대감 원화 강세', '내일 2월 옵션 만기일  경계감 강화해야 ', '미·중 협상 타결 기대감에 코스피 2200선 회복', '코스피보다 더 뛴 코스닥 상승세 지속 가능', '  트럼프 시진핑 합의하면 주가가 오르나요  ', '미·중 무역분쟁 완화조짐에도  달러인덱스 강화 주시 ', ' 트리플 호재에 강세', '트럼프  중국과 적당히 합의하나', '  두번째 셧다운은 없다  다우 1 5  급등', ' 발행어음’ 새 판 짜는 증권가···올해 판세 뒤바뀌나 ', '주주권 행사 강화하는 국민연금의 또 다른 속내', '해외주식 거래族 잡기 나선 증권사', '남양유업의 배당확대 거부를 받아들이기 힘든 이유', '현대차 배당성향 70 7  1위  전년대비 3배  껑충  왜 ', '국민연금도 나서나 독립성 확보 없이는 한계', '무역협상 기대 中증시 2700선 회복', ' 2200선 회복한 코스피 더 뜨거웠던 코스닥', '외인 매도 전환에 코스피 상승탄력하락  코스닥 관심↑', '10년째 꿈만 꾸는 한국판 골드만삭스']"
2019-02-15,2196.090088,2019.02.14,"[' 하락 출발 부진한 소매판매 부담', '美물가 오르자 强달러 환율 상승', '코스피  나흘째 상승 기관 매수에 4개월만 2220선 진입', '낙관론 피어나는 미중 무역협상  따라가는 코스피 ', ' 느려도 외국인 한국 주식 쇼핑은 이어진다 ', '“위험자산 선호 심리 유효하나 쏠림은 경계해야”', ' 무역협상 훈풍에 상승', '표준감사시간 확정 2兆미만 단계적 적용·상한제 도입', ' 미중 무역전쟁 타결 베팅한 월가 이틀째 랠리', '달러  인플레 긴축 우려에 쑥 금값은 뚝', '10시 30분  코스피 주가가 오르기 시작했다', '삼성전자  내달하순 주총 이재용 사내이사 재선임안 오르나', '증시 부진에 증권가 공짜 경쟁 치열', '한숨 돌린 코스닥  폭풍 매수 외인에 봄바람부나', '출시 10분 만에 완판 부동산펀드로 돈 몰린다', '韓증시 수급 변곡점 주춤한 코스피  코스닥에 뒤쳐질까', ' 美·中 무역협상 지켜보자 ', ' 코스피  기관 매수세에 1 대 상승   넉 달만에 2220선 회복', '종목별 장세 지속 미·중 무역협상 기대감 제한적', '美中 무역협상  커지는 낙관론']"
2019-02-18,2210.889893,2019.02.17,"[' 연준 금리인상·G2무역협상 기대   코스피 상승세 2200선 안착시도', '글로벌 훈풍에 국내외 주식형펀드 수익률 방긋', '불안한 강달러 환경 코스피 2200선 재탈환 관심', ' 미국 車관세 보고서·FOMC 의사록 주목', ' lt;뉴욕증시 주간전망 gt; 미·중 무역협상 기대 FOMC 의사록 주의']"
2019-02-19,2205.629883,2019.02.18,"['IT株 깜짝 반등에 헤지펀드 수익률 희비', '저평가된 중형주의 반란 대형주 무게중심 이동 시작', ' 미국발 악재에도 힘낸 코스피 2200선 회복', '미·중 협상 낙관론 우세 원·달러 환율 하락', ' 미·중 무역협상 잘되겠지   기대감이 끌어올린 증시', ' 국제유가 다시 오른다  정유·화학주 들썩', '3월 중순까지는 종목장세  코스닥에 주목 ', '국민연금이 OK한 현대그린푸드  성장과 배당 두마리 토끼 잡는다', '주주제안 무산된 현대그린푸드  주가에는 악재 ', ' 증권거래세 폐지는 세제 정상화 차원 ', '주주 행동주의 바람 타고  상장사 배당금 첫 30조 넘을 듯', '역풍 맞은 공매도 세력  공매도 상위종목 주가는 고공비행', '재무리스크 한배 탄 두산그룹株  격랑 빠져나갈 종목은', '식지 않은 제약·바이오株  연기금도 나섰다', ' 불황에 빛 발하는 안전빵 재테크', '외국인 1월 상장주식 3 7조 순매수 상장채권은 3 7조 순유출', ' BUY  외친 기관 코스피·코스닥 동반 상승', '호재와 악재 사이  종목에 집중해야', '“美 국가비상사태보다 무역분쟁 우려 완화”', '역대 최대 배당잔치']"
2019-02-20,2229.76001,2019.02.19,"[' 하락 출발 미중 무역협상 주시   조정장세', '모멘텀 부재 환율  1120원 박스권 속 소폭 올라', '미·중 무역협상  이제는 한방이 필요해 ', ' 상승동력 부족한 코스피 외국인 수급따라 흔들', '코스피 2200선 안착에 악영향 줄 수 있는 트럼프發 리스크는  ', ' 개성보다 금강산     다시보자 대북주', '계속되는 종목장세 현대모비스 등 실적개선주 주목', '이재현 방준혁  아쉬움 남긴 동맹   손익계산서는   ', '3대 라면강국 이어갈까  證  “건면 시장 주목”', '삼성 폴더블폰 출시 앞두고 스마트폰 부품주   예열’ 완료', '최종구  역전세난 집주인이 해결  전문가  집값보다 부채구조조정에 방점 ', '상방돌파 시도 이어갈까 기대감과 관망 사이', '다가오는 주총 시즌 관전포인트는 한진 삼성', '개미가 돈 버는 시대는 끝나는가', '급등세 보인 정유주  정제마진 회복세 예상  ', '이란 원유 5개월만에 수입 재개 수입액은 급감', '② 품질관리 나선 거래소', '美휴장에 갈곳 잃은 증시   보합세 마감', '하락 마감한 코스피 가랑비 상승 코스닥  750 문턱', '美 자동차 관세 영향 촉각 턴어라운드株에서 찾는 투자기회']"
2019-02-21,2228.659912,2019.02.20,"[' 보합권 혼조 출발 무역협상 관망 실적 부진', '1월 FOMC 의사록 공개  韓 증시 독될까 약될까', ' 코스피  가즈아  4개월만에 2230선 코 앞', '미·중 합의에  위안화 안정’ 담길까 원화 강세', ' 왕서방이 돌아왔다  中 소비주 일제히 들썩', '채권금리가 이야기하는 강세장 롯데지주 등 관심', ' 월마트 호실적에 소폭 상승', ' 글로벌 경기 침체  유럽에 이유 있다 ', ' 미중 무역협상 MOU 기대에 일제 랠리', '신약 기술 수출로 수익 솔솔 제약株 약발', '국회 공전에 유럽계 금융사 CD금리·코스피200 거래 막힐라', '지난해 코스닥 상장 사상 최多   상폐도 5년내 최大', '롯데지주  배당차별’ 거세지는 논란···왜 ', '게임주 어닝쇼크 투톱 반등 실마리 언제 잡나', 'SK  현대차 제치고 재계 2위 부상 유력 자산 200조 돌파', '③  대표기업 필요  불법행위 즉각 대응도 ', '봄바람 부는 증시  코스닥벤처펀드  반등나서나', ' 땡큐  월마트  ', ' 외인 매수에 달아오르는 코스피   2230선 문턱 마감', '고개드는 긍정론 위험자산 선호로 이어질까']"
2019-02-22,2230.5,2019.02.21,"[' 하락 출발 무역협상 관망 경제지표 부진', '코스피  기관·개인 매도세에 소폭 하락 2200선 유지', ' 미·중 양해각서 호재에도 코스피는 약보합 마감', '힘 실리는 위안화 절상 시나리오  한국 증시 향방은 ', '중국  호주산 석탄수입 돌연 제한해 환율 상승', '혼란의 게임주   반등 시기는 언제', '외국인 참여·24시간 운영 예탁원  전자투표 활성화 박차', '소송전 조짐 교보생명 IPO  가물가물’', '해외투자도  스카이캐슬株’ 주목', ' FOMC 의사록 매파적이지 않다  非반도체 주목', ' 연준 긴축 완화에 상승', ' 의견 엇갈린 FOMC 의사록 ', 'Fed가 금리 인상을 멈추면 증시는 15  올랐다', ' 비둘기 대화록에 나스닥 8일째 껑충', '양적긴축 종료·금리인상 논의 뉴욕증시 들었다 놨다 한 美연준', '美연준  양적긴축 연말 종료 연말 금리인상엔 의견 갈려', '환매 몰리는 주식형펀드  지금 팔아야 되나', '돈 부르는 지수 편입·편출에 울고 웃는 종목들', ' 21일 열릴 무역협상 기다리자 ', '순환매 장세 낙폭과대주 투자 효율적']"
2019-02-25,2232.560059,2019.02.24,"[' 2차 북미정상회담·美 정책대응 기대감  2200 후반대 진입 시도  매물은 부담', '한·인도 경제협력 활성화될까  화학·기계 수혜株 거론 ', '호재와 악재 공존 숨고르기 지속', ' 미중 무역협상·북미정상회담 영향 촉각', ' lt;뉴욕증시 주간전망 gt; 무역협상·美GDP·파월 숨 가쁜 한주']"
2019-02-26,2226.600098,2019.02.25,"['무역협상 시한 연장 코스피는 혼조세  상해지수는 5  급등 왜 ', ' 中과 동조화라더니 호재에도 찔끔 오른 코스피', '미·중 무역협상 낙관론 환율 13일來 최저', '트럼프 한마디에 5 6  급등한 中증시', '코스피  2230선 지켜 美中 협상지연  이상 無 ', '어닝쇼크 덮친 바이오  증시 호조에도 홀로 울상인 사연', '통신 방송 소외 KT 주가  안갯속’', '북미 정상회담에 달아오른 베트남 증시 펀드도  뜨겁다’', '전자투표제 도입  머나먼 길’   삼성전자 올해는 도입않기로', '다시 마주앉는 北美 주판알 튕기는 대북株', '대형 이벤트 앞둔 국내증시 美·中·北에 쏠린 눈', '북미회담·미중협상 결과에 시장방향성 정해져', '금융영토 넓히는 증권사   신재생 에너지’ 주목', '세계 경기 회복은 2Q부터⋯韓 증시는 당분간 종목장세 ', '날개 단 주식형 펀드 수익률 30  속속 등장', '공무원연금  간접자산 운용성과 부진땐 상품 중도 회수', '학생인구 반등·인당 교육비 급증 호재  올 영업익 88  늘어날 것 ', '제재수위 높아진 회계기준 관리종목 속출 경계령', '희비쌍곡선 봄철 수혜株 ⋯여행 기지개  가구 꽁꽁', '北·美 정상회담 빅이벤트 목전  주목받는 남북경협주']"
