,Date,Close,기사날짜,기사제목,EMA
747,2021-11-11,107500,2021.11.10,"['방미 문승욱 장관  美  반도체 추가조치 언급없어 ', 'SK실트론  美상무장관에 편지  6억弗 투자할테니 도와달라 ', 'SK텔레콤  통신·신사업 쌍끌이 시장예상도 뛰어넘어', ' 단독  내년 공모주 최대어 LG엔솔 1월 코스피 상장 나선다', ' 단독  SK 미국 웨이퍼 증산 위해 6억달러 이상 추가투자', ' Edu News  블록체인으로 학생증·AI가 과목추천 캠퍼스가 똑똑해진다', '삼성전자·SK하이닉스 데드라인 맞춰 美 정부에 숙제 냈다', '문승욱  반도체 정보제공 요청  1회성에 그쳐야 ', 'SK 텔레콤 3분기 영업이익 4000억 전년 대비 11 7 상승', ' 美 반도체 정보요청 1회성 그쳐야 ', '무협 한 스웨덴 디지털경제·통상 포럼', ' fn마감시황  기관·외국인  팔자’에 코스피 6거래일째 2900선', '삼성·SK 이어 현대차·기아도 美상무부에 반도체 자료 제출', 'SK텔레콤 3분기 영업이익 11  올랐다', '문승욱  美  반도체 자료 요구 1회에 그쳐야 ', '개미는 팔고 외국인은 샀다 한달 만에 20  오른 SK하이닉스  전망은', '美반도체 제출자료 보니 SK 이유있는 항변  메모리 문제 없는데 ', '美반도체 자료 제출에 합류한 현대차·기아 왜 ', '단단한 본업  순조로운 신사업 SKT  3Q 영업익 11 7 상승', '美장관  반도체 자료가 기업 기밀 강탈  中 비판 터무니없다 ', ' 5G 신사업 쌍끌이 에 통신3사 표정관리   영업익 1조시대 안착', '코스피  2940선으로 밀려 테슬라 급락에 2차 전지株 하락', '삼성·SK  마감일에  반도체 자료  美에 제출  민감 정보 제외  종합2보 ', '미  SK 제출  반도체 자료  게시  메모리 부문 수급 안정적 ', 'SK텔레콤 3분기 영업이익 4천억원 작년 동기 대비 11 7 상승 종합 ', ' 美상무장관  반도체 자료제출  이례적 상황 불가피 조치  언급  종합 ', '한미  반도체 공급망 안정화 공조  반도체자료 추가조치 언급 없어  종합2보 ', '산업장관  공감대 속 반도체 자료 제출 美추가조치 예상 안돼 ', '인플레 부담 속 코스피 1  하락 2 930대 마감 종합 ', '코스피 장 초반 2 940대 약세 기관·외인 순매도 종합 ']",104476
748,2021-11-12,106500,2021.11.11,"[' 인플레 공포 에 얼어붙은 투심 코스피  장중 2900선까지 밀려', ' fn오전시황  기관 순매도에 코스피 2900선 초반까지하락   코스닥은 상승 전환', ' fn마감시황  기관 순매도 속 코스피 하락   2900선은 지켜', ' fn종목 돋보기  비트나인  그래프DB 메타버스 핵심기술 보유 국내유일 기업', '동시 상장한 기후변화 ETF 6종 지금 투자할까   한경제의 솔깃한 경제 ', '코스피  기관  팔자 에 소폭 하락  게임·2차전지 업종 강세', '코스피  인플레 우려에 약세로 출발 시총 상위주 대부분 하락', 'CJ제일제당  ESG 선순환 체계 달성하겠다 ', ' ESG 경영  돈 되네요  기업 청사진에 투자자 관심  후끈 ', '돈에 초점을 맞춘 ESG   ESG 글로벌 로드쇼  개막', ' 단독 바이든 최측근 美상원의원  윤석열도 만난다  생각 궁금 ', '옵션만기·美 증시 하락에 코스피 하락 업종 쏠림 현상 뚜렷', ' 탄소 배출 줄이고 있나요   투자자 기업 맞춤형 상담  대만족 ', ' ESG 경영전략 살펴볼 신선한 기회    국내외 기관투자자 총출동', '코스피  기관 매도·美 증시 약세에 하락 출발 2900선 초반대', '유진투자  SK하이닉스 과도한 저평가 목표가 상향 ', 'SK하이닉스  세이브더칠드런에 3천600만 원 기부', ' 청주소식  SK하이닉스  세이브더칠드런에 3천600만원 기부', ' 기관 팔자 에 코스피 소폭 하락 2 920대 마감 종합 ', ' 인플레 공포 에 코스피 하락 한때 2 900선 위협 종합 ', '미국 공급망 재편 가속화 기업들 대미 투자 속도내나']",104669
749,2021-11-15,111000,2021.11.14,"[' 삼성전자 주주는 서러워  필라델피아 반도체지수 강세인데 7만전자 맴돌아', '글로벌 D램 슈퍼사이클 7분기만에 꺾이나  서버 D램 올 첫 하락', '현대차·LG전자·삼바 다우존스 지속가능지수 월드 편입', ' 6분기 연속 성장한 글로벌 D램 시장  4분기엔 둔화 전망 ', '미 통상장관 10년만에 방한 공급망·디지털 협력 논의 주목', ' 통통 지역경제   강소기업이 지역발전의 희망으로  성장하는 수원델타플렉스']",105272
750,2021-11-16,112000,2021.11.15,"['삼성전자 1   하이닉스 4   셀트리온 9  올랐다 코스피 3000선  턱밑 ', '반도체株 오랜만에 웃었다', '삼성전자 20조 투자 기대감에 탄력받는 반도체株', '개미들 11월에 삼전·SK하이닉스 던지고 엔비디아 집중 매입했다', ' 특징주 SK하이닉스  장중 4 6  상승으로 3개월 만에 11만원대 안착', ' fn마감시황 코스피  장중 3000선 넘었으나 2999에 마감', ' fn오전 시황 코스피  외인 매수에 장중 3000선 회복', 'SK하이닉스  외국인  사자 에 상승세 3개월만에 11만원대  회복 ', '코스피  외국인·기관  사자  1  넘게 상승 마감  바이오·반도체 견인 ', '코스피  개인·외국인  사자 에 상승세 셀트리온 9 대상승', '中  작은 거인 육성  증권사 6곳이  강추 한 항저우실란', '코스피  외국인·기관  사자 에 6거래일 만에 장중 3000 회복', '삼성전자 찔끔 오르는데  SK하이닉스는 질주 증권가  저평가 ', ' 중국서 반도체 만들지 마  바이든  인텔 호통 에 뺨 맞은 삼성', '3000 코앞에서 멈춘 코스피   코스닥은 바이오·게임株상승', '3000선 회복 노리는 코스피  외국인 본격 귀환은 언제쯤', '코스피  2980선 상승 출발 셀트리온그룹주 동반 급등', ' 특징주  SK하이닉스  장 초반 강세에 11만원 넘어', ' 특징주  SK하이닉스  3개월만에 11만원대 삼성전자 1 대 상승 종합 ', '코스피  외인·기관 매수에 1 03  상승 3 000선  눈앞  종합 ', '코스피  외인 매수에 상승 출발 장중 2 990선 회복 종합 ', '코스피  6거래일 만에 장중 3 000선 회복']",105912
751,2021-11-17,110500,2021.11.16,"[' 7만전자에도 삼성전자 믿는다  소액주주 500만명 넘었다', ' 개미들 계속 파네  코스피  개인·기관 팔자에 하락 2997 21 마감', 'KT amp;G  10번째 청년고용 응원 멤버십 기업 인증', ' fn마감시황  개인·기간  팔자’에 코스피 10거래일째 2900선', ' fn오전시황  개인·외국인  사자’에 코스피 3000선 유지', ' 멀어지는 3000선  코스피  美 국채금리 상승에 약보합 출발', '코스피  개인 매도에 혼조 메타버스 올라탄 게임株 강세', ' 사자 로 돌아선 외인  코스피 3000선 곧 탈환   흐름 바꿀 변수 있다 ', ' N포세대→희망·도전으로  경총·고용노동부  청년고용 응원 컨퍼런스', ' 어려울 때 진짜 실력  이재용 말대로 대기업 영업익 200조 넘긴다', ' NFT 못 샀다고 배 아파 마세요  전문가   이 종목 으로 반등장 준비 ', '美 국채금리 상승에 强달러·코스피 약세', '中 시총 1위 마오타이 최근 주가하락 뒤엔   꼴찌 등급  ESG가', '기업의 청년고용 지원성과 공유 경총  청년고용 응원 콘퍼런스 ', 'NH투자증권  내년 코스피  상고하저  최고 3 400 전망', '코스피  개인·기관 매도에 0 08  하락 3 000 문턱 못 넘어 종합 ', '코스피 장 초반 2 980대로 밀려 기관·외인 순매도 종합 ']",106349
752,2021-11-18,110000,2021.11.17,"[' 한국산 반도체 대단하네  전세계 D램 10개 중 7개가 삼성전자 하이닉스', '현대제철·SK하이닉스 4분기 깜짝실적 예약', '코스피  3000선 문턱에서 또 1 대 하락 기관 8000억 매물 폭탄', '용인 반도체클러스터 부동산 투기 43명 적발', '삼성전자 비중 0   가치투자의 대가  강방천이 찍은 종목은', '용인 SK하이닉스 반도체클러스터  불법 투기자 43명 적발 ', '수성  반도체 사업  DDR5  수혜 기대   영업익 400  늘어', '경기도 공정특별사법경찰단   용인 SK반도체 클러스터 부동산 투기 불법행위자 43명 적발 ', '한화  신사업 에 웃고  SK는 시총 200조 돌파', '코스피  역대 두번째 코로나 확진 속 하락 마감 기관 8000억 넘게 팔아', ' 커피 찌꺼기 에서 탄소나노입자 추출해 고부가 그린제품 생산', '유튜버 동원해 28억 차익 용인 반도체 부지서 무더기 불법투기', ' 내년 코스피 3400선 간다  증권가가 콕 집은 추천종목 6가지', ' 역대급 해운 호황  HMM  올해 3분기 코스피 영업이익률 1위', '달러 강세에 코스피 하락  반등 미련말고 리스크 관리 ', '삼성  3분기 D램 점유율 44 로 1위 2위 SK하이닉스 소폭 하락', '대기업  코로나19 여파에도 투자 늘렸다 올해 8조원 이상 확대', '용인 반도체클러스터 사업부지 부동산 불법 투기 43명 적발', '최태원  말 안 되는 얘기 낙엽처럼 사라져  화천대유 의혹 일축', '이시종 충북지사  민선 5∼7기 투자유치 100조원 달성 ', '강달러 부담속 코스피 1 16  하락 2 960대로 밀려 종합 ', '코스피 장 초반 2 970대로 후퇴 기관 순매도 종합 ']",106697
753,2021-11-19,111500,2021.11.18,"['中공장 둔 삼성전자·SK하이닉스  투자적기 놓칠라  발동동', ' 속보   SK하이닉스 중국 공장 개량  미 반대로 무산 가능성  lt;로이터 gt;', 'G2 싸움에 韓반도체 중국사업 제동', '외국인·기관 쌍끌이 매도에 코스피 사흘 연속 하락 2947 38 마감', ' 종합  SK하이닉스 中공장 개량  美반대로 무산 가능성  외신', ' 속보  SK하이닉스 中공장 개량  美반대로 무산 가능성  외신', '한화 포레나 청주매봉 내달 분양', '한화건설   포레나 청주매봉  12월 분양', ' fn사설  네이버 새 대표에 40세 최수연  파격을 주목한다', ' SK하이닉스 중국 공장 첨단화  미국 반대로 무산 가능성 ', ' 속보   SK하이닉스 中 공장 개량  美 반대로 무산 가능성 ', '용인시  한국반도체 디스플레이 축계학술대회 개최', '코스피  주도주 부재 속 하락 마감 코스닥은 0 15 상승', '코스피  외인·기관 동반 매도세에 하락 출발 2950선도 위협', ' SK하이닉스 中공장 첨단화  美 반대로 어려워졌다  로이터', '용인시에 모인 국내 반도체 분야 최고 석학들  추계 학술대회 개최', '3분기 HMM·넥슨지티 이익률 1위 바이오·게임주 이익률  쑥 ', ' SK하이닉스 중국 공장 개량  미 반대로 무산 가능성  종합 ', ' 1보   SK하이닉스 중국 공장 개량  미 반대로 무산 가능성  lt;로이터 gt;', '미중 반도체 패권경쟁  국내기업에 불똥 中공장 첨단장비 반입 제동', '충북 청주 포레나청주매봉 1천849가구 내달 분양', ' 국민주  시대 카카오 주주 200만명  카뱅·네이버 80만명', '코스피 사흘째 하락해 2 940대로 기관·외인 순매도 종합 ', '용인서  반도체 소부장 산업 발전  학술대회 개최', '코스피 장 초반 2 940대로 후퇴 외인·기관 순매도 종합 ', ' 전국 주요 신문 톱뉴스  18일 석간 ']",107154
754,2021-11-22,119500,2021.11.21,"['백악관 간 이재용  깜짝 발표  예고 미국 반도체공장 이번주 확정된다', '삼성전자 파운드리 20조 투자  내년 상반기 TSMC 기술 뛰어넘는다 ', ' 이재용 효과 에도 7만전자 미국 반도체 회사만 달아오른 이유는  이동인의 아이티쿨라임 ', '엔비디아 등 시스템반도체 담아 年수익률 50 ', '도시바는 어쩌다 행동주의 펀드 꼭두각시가 됐나  글로벌 리포트 ', '내년  호호  웃을 주식은 위드 코로나·친환경·메타버스', ' 변리사 특허소송 대리 허용 기업에 꼭 필요 ', ' 美 투자 발표하면 中 대사관서 곧바로 전화와  살얼음판 걷는 기업들', '강달러라는데 외국인 최근 1주일새 코스피 1조8천억원 순매수', '빨라지는 삼성  투자 시계  미국 파운드리 제2공장 확정 눈앞']",108330
755,2021-11-23,119000,2021.11.22,"['삼성전자 4 상승 SK하이닉스 7 상승  반도체 겨울의 끝이 보인다 ', '삼성전자 5  하이닉스 7  급등 외국인 반도체주 쓸어담았다', '삼성전자·SK하이닉스 급등에 코스피  삼천피  회복', '삼성전자 SK하이닉스 동반 급등에 장중 삼천피 회복 코스닥은 약세', '삼성전자 5  급등 하루새 시총 23조상승 600만 주주 이젠 발 뻗고 자나', '“어차피 또 떨어질 걸  삼천피 복귀한 날 개미들은 곱버스 2400억 담았다', '포스텍 졸업만 하면 삼성전자 입사 채용조건형 반도체공학과 신설', '美무역대표  반도체장비 中반입은 국가안보 위협 ', 'SK하이닉스 中 EUV는 몇년 뒤에나    이석희 사장  시간 많다 ', ' 속보  삼성전자·SK하이닉스 주가 급등 출발', 'SK하이닉스 통합 핸드볼 대축제로  장애의 벽  넘는다', '미국發 훈풍 맞은 삼성전자·SK하이닉스  억눌렸던 주가 반등하나 ', '삼성전자·SK하이닉스 주가 급등  내년 반도체 경기 커지는  긍정론’', ' 美제동  진화나선 이석희  中공장 EUV도입 시간 충분 ', '계속 떨어지는 D램 현물가  반도체株 급등    왜  ', 'NH Amundi운용 국내 최초  골프산업 테마  ETF   24일 상장', '강달러에도 韓증시 돌아온 외인   11월 2조3000억 순매수', '비엠티  신공장에 340억원 투자 반도체·LNG·수소용 제품 캐파 증설', ' 이게 얼마 만이냐  삼성전자·SK하이닉스  동반 급등 ', '삼성전자 5 2 ·하이닉스 7 1  급등 모처럼 웃은  반도체 투톱 ', 'USTR대표  반도체 장비 中반입은 안보 위협 ', '이정배 삼성전자 사장  반도체의 날  금탑산업훈장', '메타버스 최종 수혜株  반도체의 시간  왔다', '코스피  외국인 매수세에 상승 출발 삼성전자 3 대 급등', 'MZ바람 탄 골프산업 국내 첫 ETF도 나온다', '“돌아온 반도체” 코스피  단숨에 3010선 돌파', '반도체 훈풍에 잘 나갔던 코스닥 2차전지·게임株  와르르 ', 'ESG 골머리 앓는 中企 해결사로 나선  클라우드 ERP ', '이석희 SK하이닉스 사장  中 공장 EUV 도입  시간 많이 남았다 ', '美 훈풍에 설레는 반도체주 삼성전자·SK하이닉스  두달내 최고치 ', '외국인  삼전·SK하이닉스만 7천억 샀다   코스피 3000 회복', 'SK하이닉스  반도체 수급개선 기대에 장 초반 강세', '삼전·SK하이닉스 강세에 코스피 장중 3000선 회복', ' 美中 반도체 패권 전쟁에 국내 기업 위협 민관 협력으로 대응 ', 'USTR 대표  첨단 장비 中 반입 제한 정당  확대 가능성 시사', 'NH Amundi자산운용  골프산업에 투자하는 ETF 24일 상장 ', '비엠티  부산 신공장에 340억 투자  2023년 제2의 도약 ', '청주 대표적 팍세권   대단지  한화 포레나 청주매봉  분양', '반도체 겨울 끝나나 삼성전자 주가 5 대·SK하이닉스 7 대상승 종합 ', '급등한 삼전·SK하이닉스', ' 특징주  마이크론 급등에 삼성전자 3 대·SK하이닉스 6 대상승', '코스피 14일만에 3 000선 회복 삼전·SK하이닉스 급등 종합 ', '코스피 장 초반 3 000선 근접 삼전·SK하이닉스 급등 종합 ', '반도체의 날 기념식 이정배 삼성전자 사장 금탑산업훈장 종합 ', ' 반도체 첨단장비 中반입 저지 정당한 이유있어 더 광범위해질 수도 ', '코스피 3거래일만에 장중 3 000선 회복', '작년 1천대 기업 R amp;D 투자 약 55조원 전년보다 3 4  늘어', ' 한국 반도체를 영원한 전진을 위해 ', '반도체의 날 기념식 이정배 삼성전자 사장 금탑산업훈장 종합 ', ' 반도체 첨단장비 中반입 저지 정당한 이유있어 더 광범위해질 수도 ', '코스피 3거래일만에 장중 3 000선 회복', '작년 1천대 기업 R amp;D 투자 약 55조원 전년보다 3 4  늘어', '반도체의 날·반도체산업협회 30주년 기념식 역대 최대 52명 포상', ' 한국 반도체를 영원한 전진을 위해 ', ' 한국 반도체를 영원한 전진을 위해 ', '3분기 100대 기업 영업이익률 10  돌파 두 자릿수 기업도 27곳', '코스피  대형주 급등에 14거래일만에 3 000대 마감', '대신증권  내년 코스피  상저하고  패턴 2 600∼3 330 전망 ']",109346
756,2021-11-24,119500,2021.11.23,"['SK하이닉스 대표 사회공헌 프로그램   하인슈타인  올림피아드 27일 개최', '강달러에도 돌아온 외국인 삼성전자·SK하이닉스 집중매수', ' 피플   문과생도  변리사도 AI전문가 문제없죠 ', ' World  amp; Now  이재용·최태원이 베이징에 온다면', '코스피 하루만에 3000선 하회 삼성전자 3거래일간 7 상승', '코로나 사태 이후 대기업 정규직 1만3000명 줄어   8500명이 여성', '한국반도체  최고인재가 안가는 순간 일본 전철 밟는다  Big Picture ', ' 충무로에서  세금으로 할 수 있는 가치 있는 일', ' fn오전시황  코스피  기관 순매도에 3000선 위태', ' 마이크론 때문에 삼성전자 반등  주가 오른 진짜 이유는  ', '코스피  기관 팔자에 소폭 하락세 시총상위株 대부분 내려', '미국 주식시장 흐름 분석해보니  韓 반도체·전통車·소비株 반등 할 것 ', '코스피  기관  팔자 에 3000선 밑돌아 삼전 빼고 시총상위株 다 내려', '코스피  약보합   삼성전자상승·SK하이닉스하락', ' 美 20조 투자 임박  두달만에 최고치 삼성전자 반도체 겨울 지났나', ' 반도체 겨울  불 댕긴 모간스탠리의 반성문  생각보다 안 춥다 ', '기관  팔자 에 하루만에 삼천피  와르르  약세장 속 선방한 업종은 ', '권오현  미국의 삼성 투자 주문은 기술 때문 기술 잃으면 찬밥 ', '코로나19 이후 대기업 고용 악화 정규직 1만8천명 줄었다', '대외연구원  미국·일본·대만 반도체 동맹  우리 산업에 도전 ', '코스피  하락 출발 장 초반 3 000대 종합 ', '용인시 처인·기흥구 20㎢ 성장관리계획 고시 계획개발 유도']",110313
757,2021-11-25,117500,2021.11.24,"['미국 20조원 투자 확정 짓고 귀국한 이재용의 첫마디', '미국  삼성전자 모시려 1조2천억 파격 세금감면 한국선 특별법  감감 ', ' 한국 주식 싸다  외국인 이달 들어 3조원 순매수', ' 전강후약  코스피  이틀째 약세 대형주 주춤', '강남 부자들도 손꼽아 기다린다는 내년 IPO 최대어는 ', '미래과학인재 지원하는  하인슈타인 올림피아드 ', 'SK하이닉스 EUV 中반입 美 제동   중국 반도체 자립 역풍 ', '이석희 SK하이닉스 사장  대한전자공학대상’', '이석희 SK하이닉스 사장  대한전자공학대상 수상자로 선정', ' fn마감시황  이틀 연속 기관 순매도   코스피 3000선 회복 불발', 'SKC  산은서 1 5兆 조달  이차전지·친환경 소재  투자', '경기 외곽은  나홀로 불장   이평안 거래  작년 넘어섰다 부동산 규제 또 풍선효과 ', 'SKC  産銀서 1조5000억 조달   2차전지·친환경 소재 육성 투자', ' fn오전시황  외국인·개인 순매수 속 코스피 보합세', 'SK하이닉스  1억2000만원 기부', ' 반도체 대장株  삼성전자·SK하이닉스 강세 美 투자에 투심  개선 ', ' 뒷심 부족  코스피 3000선 밑에서 마감 시총 톱10 등락률 1  안팎', '4거래일 주가 50  폭등  시총 189위  케이카 보고서 낸 배경 있었네', 'SKC 배터리·친환경 실탄장전  산은과 1 5조원 조달협약 체결', ' SK하이닉스 첨단반도체 계획 철회시 중국에 쓰라린 고통될 것 ', '유안타  삼성전자·하이닉스 목표가상승  내년 2분기 D램가 반등 ', '코로나19 여파로 대기업 기부금 6천억원 줄어 작년보다 37 1 하락', '코스피 이틀째 3 000선 밑돌아 기관 순매도 종합 ']",110998
758,2021-11-26,115500,2021.11.25,"['삼성전자 하이닉스 5개월만에 웃었다 외국인 동반 매수세에 상승세', ' 반도체 코리아 빛났다  삼성전자 하이닉스  세계 낸드 시장 절반 장악', '대형株 쓴맛본 개미 해외투자 ETF 눈돌려', 'ETF로 몰려간  11월 개미 ', '외국인도 돌아섰다 금리인상에도 환율 오르자 코스피 2980선으로', 'SK하이닉스 혁신특허포상   D램 성능 및 불량률 개선등', 'LG엔솔·현대ENG  내년 역대급 IPO 시장 열린다', ' 냉혹한 현실  이재용  연말 사업구조·인사·조직  대수술  뉴 삼성이 온다 ', ' fn오전시황  코스피  외인·기관 동반 매도세에 약세  코스닥은상승', '코스피  외국인·기관  팔자  소폭 하락 코스닥도 내림세', '코스피  외국인·기관  팔자 에 하락세  금통위 결과에 주목 ', '세아그린텍  반도체·배터리 대기오염 막는 기술 개발 삼성·SK  엄지척 ', 'SK하이닉스  D램 성능 개선 직원 등에게  혁신특허포상 ', ' 韓 반도체  낸드도 잘나가네  3분기 시장 절반이 삼성·하이닉스', '조여드는 유동성·치솟는 환율에 움츠려든 코스피', '삼성전자 하락 코스피 약세  셀트리온 3형제는 상승세', '동학개미 떠나자 거래대금  반토막  증권사가 본 증권株 전망은 ', 'D램 현물가  5개월 만에 반등    저점 통과  한국투자', '삼성전자·SK하이닉스 올해 3분기 낸드플래시 시장 점유율 상승', '국내 증시서 해외로 떠나는 개미들 외화증권 보유액 사상최대', '각국 반도체 패권 경쟁 가열 업계  한국은 지원 미흡  우려', ' 연합뉴스 이 시각 헤드라인    07 30', ' SK텔레콤 인적분할  SK스퀘어  29일 코스피 재상장', '코스피 사흘째 하락 2 980대로 밀려 종합 ']",111426
759,2021-11-29,116000,2021.11.28,"['美주식 소수점 매매 실전투자도', ' 인적분할’ SKT 재상장  “SK스퀘어 주가 잠재력 더 높아”', 'TSMC만 아세요  대만엔 세계 1위 반도체 회사가 또 있다  차이나는 중국 ', ' 오미크론 에 움츠린 세계 증시 증권가가 본 반등 변수 2가지', '주가 답보에 동학개미  대형주 팔고 중소형주로 이동', '서울대  융합치의학과 신설  산학협력  계약학과 9개로 늘어']",111862
760,2021-11-30,114000,2021.11.29,"['블랙먼데이 우려에도 삼성전자 하이닉스 잘 버텼다', '한달 기다린 주주들 웃었다 SK텔레콤 SK스퀘어 합산 시총 1 4조상승', '분할 재상장 후 엇갈린 주가 행보 SK텔레콤 약세·SK스퀘어 강세', 'SK 인사 안정에 방점 최재원 경영복귀 주목', 'SK스퀘어  가상자산거래소 코빗에 900억 투자   2대 주주 등극', '삼성 글로벌 반도체 펀드  출시 두 달만에 수익률 13 8 ', '금리 인상에 오미크론 확산 우려까지 코스피 닷새째 하락  천스닥 붕괴', '최태원 韓·美·日 민간 경제외교 플랫폼 만든다', '최태원 회장  한·미·일 싱크탱크 모아 학술대회 개최', '가상자산 거래소 코빗  SK스퀘어 2대주주로 영입   900억 투자 유치', ' 삼성 글로벌 반도체 펀드’ 출시 두 달만에 수익률 13 8  눈길', ' fn오후시황  코스피   오미크론  공포에 약세', ' fn오전시황  코스피  10개월 만에 장중 2900선 붕괴', ' fn마감시황  코스피   오미크론  공포에 2900선 턱걸이 마감', 'SK스퀘어  코빗에 900억 투자 2대 주주 등극', '최태원  한반도 리스크 해법 찾는  집단지성  포럼 연다', '개인  패닉셀 에 국내 증시 폭삭 오미크론에 테이퍼링 가속화 우려', '코스피  오미크론 우려로 2900선 밑돌기도 코스닥도 파란불  종합 ', ' 한국판 ARM  오픈엣지 내년 코스닥 상장 추진', ' lt;하이서울기업을 보다 gt; 화상회의 전문업체 포앤비의  비디오오피스’  강력한 보안성으로 호평', '삼성 갖고 논 日 모간스탠리 오동희의 思見 ', ' 오미크론  패닉셀에도 코스피 2900 지켰다  2주 뒤가 관건 ', '코빗  SK스퀘어로 900억 투자유치   지분율 35   2대주주 ', '한·미·일 관료·학자·재계 집결···최태원式 집단지성 플랫폼 출범', ' 오미크론 쇼크  코스피 파는  개미  개장 10분도 안돼 5000억 순매도', '최태원  범태평양 안보·경제 조망 한미일 전문가 포럼 만든다', ' 오미크론  유행 조짐에 항공·여행업계 타격 산업계 전전긍긍', '오미크론 우려에 코스피 장 초반 2 900선 하회 낙폭 줄여 종합 ']",112065
761,2021-12-01,116500,2021.11.30,"['올해 상승분 싹다 반납한 코스피 증권가  2790이 1차 지지선 ', '코스피  오미크론發 우려 확산에 2830선까지 밀려 연중 최저', '연일 급락 코스피 메타버스·NFT가 대피처 될까', '오미크론發 조정장 이색풍경 곱버스 대신 레버리지 담는 개미들', '신영밸류고배당펀드  배당수익률 5 이상 종목에 집중투자', ' 강계만 특파원의 워싱턴 워치  美 동맹국과 中 포위 전략에 선택 강요받는 한국', '한화 포레나 청주 매봉  청주 첫 브랜드 대단지 매봉공원 인근 주거환경 쾌적', '최태원  美워싱턴서 반도체·배터리 등 첨단산업  큰 그림  짠다', ' fn오후시황 동학개미  분투에도 코스피 2870선  와르르 ', '11월 메모리 가격 보합세  내년 2분기 상승 사이클 진입 전망', '11월 메모리반도체값 보합 내년 2분기 반등 전망', '오미크론 공포에 새파랗게 질린 코스피   연저점  경신', '코스피  O의 공포   올 최저점 깨졌다 혼돈의 금융시장 ', ' fn오전시황 코스피  외국인·동학개미 순매수에 2930선 상승세', ' IPO 최대어  LG엔솔  상장예비심사 통과', '외인·기관 8000억 팔았다 코스피 연중  최저치 ', '둘로 나뉜 SK텔레콤·SK스퀘어 주가도 엇갈려', '코스피  장초반 반등해 2930선 삼성전자 1  넘게 상승', '코스피  1 가량 하락해 2900선  붕괴  천스닥도 깨졌다', '모간스탠리  반성문  쓰더니 11월 D램 가격 하락 멈췄다', ' 부꾸미  7만전자 1년  반도체 슈퍼사이클 의미 없다 ', '살아나는 메모리 업황 회복 기대  반도체펀드 수익률  방긋 ', 'SK텔레콤·SK스퀘어 동반 약세  주가 잠재력 높다 ', '블랙야크  韓 코카 콜라와 국내 투명 페트병 자원순환 업무 협약', '또  오미크론 공포  코스피  2839 01 연중 최저 저가매수 준비 ', ' 오미크론 공포 에 떤 개미  1조 던지고선 하루만에  사자  왜 ', '메모리반도체 D램 가격 이달엔 보합  내년 1분기까지 하락세 ', 'SK 임원인사 내일부터 이틀간 계열사별로 실시 안정속 해외경영 강화', '코스피  5개월 연속 하락  금융위기 이후 처음 ', '코스피   오미크론 우려 에 털썩 연중 최저치 종합 ', ' 오미크론 우려  코스피 연중 최저치 코스닥도 2 대 동반 급락 종합2보 ', ' 특징주  재상장 이틀째 SK스퀘어 강세·SKT 약세 이어져', ' 특징주  재상장 이틀째 SK스퀘어  차익매물에 10 대 하락 종합 ', '코스피 장 초반 2 930대로 반등 코스닥 1 000선 회복 종합 ']",112488
762,2021-12-02,120000,2021.12.01,"['올해 코스피는  소재주’ 코스닥은  게임주’ 강세    새해는 ', ' 오미크론 영향 단기적일 것 내년 상반기 반도체  하반기 車 주목 ', '올해 최고 거래는 현대차의  보스턴 다이내믹스 인수 ', '코스피  외국인·기관 동반 매수에 2 대 급등 2900선 다가서', ' 2022 유망 주식  기지개 켜는 반도체  호랑이 증시 이끈다', '오미크론發 충격 컸지만 치료제 소식에 한숨돌린 코스피', ' 기업과 사회 지속가능하게 발전시키는 힘이 사회공헌  2021 사회공헌대상 ', '박성택 회장 신사업 승부수  반도체 장비  멜콘 품었다', ' 코스피 방어선은 2750 낙폭과대 실적株 매수할 만 ', ' 코스피 내년 3000이 최대치  글로벌 투자은행들  줄하향 ', ' 삼성전자 어제 살 걸  외국인 매수에 4  올라 7만4000원대', '코스피  기관·외인 사자에 1  상승  시총 상위주 동반상승', '코스피  외국인 매수에 2900선 턱밑 회복 삼성전자 4 대상승', '코스피  외국인 매수에 상승폭 확대 2880선 회복', ' 단독 제품 하나에 갈렸던 세액공제 반도체특별법 한고비 넘었다', '현물가 반등·웨이퍼 출하  사상 최대  반도체 겨울 물러가나', '11월 급락장 속 외국인  올해 최대 순매수  뭐 담았나 보니', '코스피 2  급반등에 2900선 회복    외인  사자 ', '외인·기관   연중최저치  찍은 코스피 저가매수 코스닥은  팔자 ', 'WSTS  내년 메모리반도체 시장 성장률 절반 이하로 하향', '외국계 투자은행  내년 코스피 목표치 잇달아  하향 ', '외국인  코스피 9천억원 넘게 순매수 배경은  종합 ', '외국인 대량 매수에 코스피 2 14  올라 2 900선  눈앞  종합 ', ' 특징주  삼성전자 4 대 상승 외국인 4천억원대 순매수', '코스피 장 초반 소폭 상승세 2 840대 종합 ']",113203
